message_id,customer_id,message_text,sentiment_label
44558,17502,Not working!,negative
44559,32900,Can someone assist?,neutral
44560,28448,Please clarify.,neutral
44561,15639,Please clarify.,neutral
44562,2842,How do I return this?,neutral
44563,6759,Need help.,neutral
44564,41850,Excellent service!,positive
44565,31393,Great product!,positive
44566,21940,Great product!,positive
44567,23034,Not working!,negative
44568,23907,Excellent service!,positive
44569,27947,Excellent service!,positive
44570,6967,Terrible experience.,negative
44571,33486,Need help.,neutral
44572,42105,Excellent service!,positive
44573,41653,Excellent service!,positive
44574,29038,Please clarify.,neutral
44575,44168,Great product!,positive
44576,42644,Not working!,negative
44577,15871,Disappointed.,negative
44578,26735,Need help.,neutral
44579,12662,Not working!,negative
44580,30196,Disappointed.,negative
44581,28410,Excellent service!,positive
44582,8619,Excellent service!,positive
44583,29035,Very satisfied.,positive
44584,45540,Excellent service!,positive
44585,19184,Not working!,negative
44586,2106,How do I return this?,neutral
44587,921,Never buying again.,negative
44588,29912,Terrible experience.,negative
44589,24231,Loved it!,positive
44590,44914,Loved it!,positive
44591,36727,How do I return this?,neutral
44592,198,Loved it!,positive
44593,49899,Please clarify.,neutral
44594,41625,Disappointed.,negative
44595,33813,Loved it!,positive
44596,30298,Great product!,positive
44597,37474,Great product!,positive
44598,9282,Never buying again.,negative
44599,23771,How do I return this?,neutral
44600,34847,Loved it!,positive
44601,18038,Loved it!,positive
44602,16653,Disappointed.,negative
44603,1519,Great product!,positive
44604,34762,Loved it!,positive
44605,34810,Great product!,positive
44606,156,Very satisfied.,positive
44607,283,Loved it!,positive
44608,19237,Great product!,positive
44609,2550,Terrible experience.,negative
44610,7759,Loved it!,positive
44611,8629,Excellent service!,positive
44612,26483,Great product!,positive
44613,3770,Disappointed.,negative
44614,5040,Need help.,neutral
44615,33133,Need help.,neutral
44616,161,Excellent service!,positive
44617,35616,Loved it!,positive
44618,31260,Not working!,negative
44619,24857,Disappointed.,negative
44620,40069,Excellent service!,positive
44621,12522,Great product!,positive
44622,45501,Great product!,positive
44623,12343,Great product!,positive
44624,21789,Very satisfied.,positive
44625,17939,Loved it!,positive
44626,48718,Terrible experience.,negative
44627,35142,Great product!,positive
44628,10417,Never buying again.,negative
44629,28663,Very satisfied.,positive
44630,19396,Loved it!,positive
44631,49081,Very satisfied.,positive
44632,10042,Great product!,positive
44633,22239,Never buying again.,negative
44634,45017,Please clarify.,neutral
44635,26069,Please clarify.,neutral
44636,23536,Excellent service!,positive
44637,48136,Loved it!,positive
44638,39888,Loved it!,positive
44639,6590,Excellent service!,positive
44640,26579,Never buying again.,negative
44641,37310,Excellent service!,positive
44642,25211,Never buying again.,negative
44643,10944,Need help.,neutral
44644,41599,Never buying again.,negative
44645,6973,Loved it!,positive
44646,11487,Need help.,neutral
44647,8413,Can someone assist?,neutral
44648,24051,Need help.,neutral
44649,4491,Very satisfied.,positive
44650,34983,Never buying again.,negative
44651,18585,Great product!,positive
44652,12925,Excellent service!,positive
44653,4509,Not working!,negative
44654,22674,Never buying again.,negative
44655,31333,How do I return this?,neutral
44656,24493,Never buying again.,negative
44657,40786,Loved it!,positive
44658,115,Excellent service!,positive
44659,17023,Loved it!,positive
44660,23663,Never buying again.,negative
44661,38731,Very satisfied.,positive
44662,27679,Loved it!,positive
44663,13959,Not working!,negative
44664,17583,Great product!,positive
44665,15630,Disappointed.,negative
44666,23289,Very satisfied.,positive
44667,18845,Great product!,positive
44668,3871,Excellent service!,positive
44669,32193,Loved it!,positive
44670,45302,Loved it!,positive
44671,2742,Loved it!,positive
44672,5500,Not working!,negative
44673,28838,Disappointed.,negative
44674,4401,Excellent service!,positive
44675,9181,Loved it!,positive
44676,16453,Never buying again.,negative
44677,25670,Never buying again.,negative
44678,5724,Not working!,negative
44679,18614,Excellent service!,positive
44680,41083,Never buying again.,negative
44681,26274,Please clarify.,neutral
44682,23735,Excellent service!,positive
44683,31607,Terrible experience.,negative
44684,15546,How do I return this?,neutral
44685,34051,Loved it!,positive
44686,17794,Excellent service!,positive
44687,29073,Loved it!,positive
44688,29323,Please clarify.,neutral
44689,6718,Terrible experience.,negative
44690,48540,Disappointed.,negative
44691,37266,Loved it!,positive
44692,40100,Loved it!,positive
44693,22495,Loved it!,positive
44694,39844,Can someone assist?,neutral
44695,10365,Terrible experience.,negative
44696,12085,Excellent service!,positive
44697,23251,Not working!,negative
44698,29254,Excellent service!,positive
44699,28016,Great product!,positive
44700,48526,Please clarify.,neutral
44701,3833,Can someone assist?,neutral
44702,43424,Loved it!,positive
44703,16628,Excellent service!,positive
44704,29253,Great product!,positive
44705,46771,Disappointed.,negative
44706,45597,Excellent service!,positive
44707,19889,How do I return this?,neutral
44708,37833,Can someone assist?,neutral
44709,9425,Excellent service!,positive
44710,31776,Great product!,positive
44711,10473,Very satisfied.,positive
44712,24481,Never buying again.,negative
44713,30753,Very satisfied.,positive
44714,32942,Never buying again.,negative
44715,18967,Excellent service!,positive
44716,35387,Loved it!,positive
44717,47874,Excellent service!,positive
44718,1916,Great product!,positive
44719,19663,Great product!,positive
44720,23762,How do I return this?,neutral
44721,24456,Great product!,positive
44722,21541,Great product!,positive
44723,13819,Great product!,positive
44724,21955,Need help.,neutral
44725,22331,How do I return this?,neutral
44726,15277,Very satisfied.,positive
44727,12058,Very satisfied.,positive
44728,36761,Great product!,positive
44729,7190,Excellent service!,positive
44730,27918,Terrible experience.,negative
44731,48804,Please clarify.,neutral
44732,33589,Excellent service!,positive
44733,23813,Loved it!,positive
44734,27025,Loved it!,positive
44735,15509,Excellent service!,positive
44736,159,Excellent service!,positive
44737,117,Need help.,neutral
44738,13383,Very satisfied.,positive
44739,5700,Can someone assist?,neutral
44740,36873,Terrible experience.,negative
44741,44708,Never buying again.,negative
44742,48499,Never buying again.,negative
44743,31274,Please clarify.,neutral
44744,28077,Great product!,positive
44745,37990,Loved it!,positive
44746,13181,Loved it!,positive
44747,44321,Very satisfied.,positive
44748,12292,Need help.,neutral
44749,30697,Please clarify.,neutral
44750,4822,Never buying again.,negative
44751,38369,Excellent service!,positive
44752,44795,Excellent service!,positive
44753,15445,Great product!,positive
44754,43155,Disappointed.,negative
44755,43130,Excellent service!,positive
44756,36218,Please clarify.,neutral
44757,44025,Excellent service!,positive
44758,37653,Loved it!,positive
44759,23517,Never buying again.,negative
44760,36425,Please clarify.,neutral
44761,7790,Please clarify.,neutral
44762,43839,Can someone assist?,neutral
44763,14295,Very satisfied.,positive
44764,27572,Disappointed.,negative
44765,28772,Excellent service!,positive
44766,13283,Great product!,positive
44767,18,Very satisfied.,positive
44768,22112,Very satisfied.,positive
44769,49886,Very satisfied.,positive
44770,39388,Not working!,negative
44771,38220,Need help.,neutral
44772,27349,Loved it!,positive
44773,10781,Excellent service!,positive
44774,45004,Great product!,positive
44775,34074,How do I return this?,neutral
44776,46961,Never buying again.,negative
44777,15059,Excellent service!,positive
44778,21116,Very satisfied.,positive
44779,31395,Can someone assist?,neutral
44780,47917,Loved it!,positive
44781,15886,Great product!,positive
44782,10621,Excellent service!,positive
44783,44365,Very satisfied.,positive
44784,16899,Excellent service!,positive
44785,28365,Great product!,positive
44786,38284,Not working!,negative
44787,43939,Disappointed.,negative
44788,9521,Excellent service!,positive
44789,15889,How do I return this?,neutral
44790,49656,Loved it!,positive
44791,16867,Loved it!,positive
44792,37404,Need help.,neutral
44793,47423,Excellent service!,positive
44794,10312,Not working!,negative
44795,21664,Terrible experience.,negative
44796,33427,How do I return this?,neutral
44797,16977,Great product!,positive
44798,9354,Not working!,negative
44799,49871,Great product!,positive
44800,8039,Need help.,neutral
44801,11254,Great product!,positive
44802,16495,Excellent service!,positive
44803,27292,Never buying again.,negative
44804,16411,Excellent service!,positive
44805,10202,Excellent service!,positive
44806,20167,Can someone assist?,neutral
44807,47833,Great product!,positive
44808,26377,How do I return this?,neutral
44809,1139,Never buying again.,negative
44810,712,Need help.,neutral
44811,32963,Not working!,negative
44812,5959,Loved it!,positive
44813,9924,Please clarify.,neutral
44814,27190,Loved it!,positive
44815,33294,Great product!,positive
44816,18163,How do I return this?,neutral
44817,31721,Very satisfied.,positive
44818,10355,Never buying again.,negative
44819,14428,Loved it!,positive
44820,19083,Great product!,positive
44821,7752,Never buying again.,negative
44822,37158,Loved it!,positive
44823,40916,Loved it!,positive
44824,23662,Need help.,neutral
44825,30325,Very satisfied.,positive
44826,15818,Excellent service!,positive
44827,14955,Great product!,positive
44828,48296,Great product!,positive
44829,12499,Very satisfied.,positive
44830,18983,Loved it!,positive
44831,15487,Not working!,negative
44832,29755,Great product!,positive
44833,23089,Loved it!,positive
44834,20252,Very satisfied.,positive
44835,25201,Never buying again.,negative
44836,25048,Please clarify.,neutral
44837,35833,Not working!,negative
44838,36207,Excellent service!,positive
44839,2015,Loved it!,positive
44840,29853,Can someone assist?,neutral
44841,38809,Loved it!,positive
44842,40244,Excellent service!,positive
44843,40310,Loved it!,positive
44844,23979,Great product!,positive
44845,43954,Very satisfied.,positive
44846,13716,Very satisfied.,positive
44847,33515,Loved it!,positive
44848,36195,Great product!,positive
44849,34763,Disappointed.,negative
44850,4207,Very satisfied.,positive
44851,18263,Very satisfied.,positive
44852,21059,Great product!,positive
44853,18952,Excellent service!,positive
44854,36307,Please clarify.,neutral
44855,38615,Excellent service!,positive
44856,35418,Never buying again.,negative
44857,15310,Please clarify.,neutral
44858,7288,Very satisfied.,positive
44859,25600,Can someone assist?,neutral
44860,44065,Excellent service!,positive
44861,46267,Loved it!,positive
44862,43169,Excellent service!,positive
44863,32207,Great product!,positive
44864,31274,Very satisfied.,positive
44865,35353,Never buying again.,negative
44866,24672,Great product!,positive
44867,48880,Not working!,negative
44868,25961,Terrible experience.,negative
44869,48782,Disappointed.,negative
44870,34752,Loved it!,positive
44871,26128,Never buying again.,negative
44872,32314,Loved it!,positive
44873,2744,Not working!,negative
44874,7574,Great product!,positive
44875,44404,Never buying again.,negative
44876,8908,Need help.,neutral
44877,37177,Disappointed.,negative
44878,10337,Great product!,positive
44879,48521,Need help.,neutral
44880,15989,How do I return this?,neutral
44881,24050,Not working!,negative
44882,28602,Excellent service!,positive
44883,9037,Terrible experience.,negative
44884,4398,Great product!,positive
44885,18618,Very satisfied.,positive
44886,9449,How do I return this?,neutral
44887,304,Need help.,neutral
44888,21276,Great product!,positive
44889,24777,Terrible experience.,negative
44890,23684,Disappointed.,negative
44891,33694,Very satisfied.,positive
44892,44112,Terrible experience.,negative
44893,44890,Very satisfied.,positive
44894,28701,Disappointed.,negative
44895,48399,Not working!,negative
44896,36759,Please clarify.,neutral
44897,28828,Please clarify.,neutral
44898,17291,Great product!,positive
44899,42717,Disappointed.,negative
44900,44770,Very satisfied.,positive
44901,34833,Not working!,negative
44902,15204,Need help.,neutral
44903,9007,How do I return this?,neutral
44904,26488,Never buying again.,negative
44905,15251,Excellent service!,positive
44906,15402,Excellent service!,positive
